"","Fecha","Último","Apertura","Máximo","Mínimo","% var."
"924",2019-03-19,1.3267,1.3256,1.3312,1.324,0.09
"925",2019-03-18,1.3255,1.3288,1.3302,1.3183,-0.26
"926",2019-03-15,1.3289,1.324,1.3302,1.3202,0.38
"927",2019-03-14,1.3239,1.3341,1.3342,1.3207,-0.73
"928",2019-03-13,1.3337,1.3076,1.3384,1.3059,2.02
"929",2019-03-12,1.3073,1.3151,1.329,1.3004,-0.59
"930",2019-03-11,1.3151,1.3018,1.3172,1.2948,1.04
"931",2019-03-08,1.3015,1.3085,1.311,1.2989,-0.53
"932",2019-03-07,1.3084,1.317,1.3187,1.3068,-0.65
"933",2019-03-06,1.3169,1.318,1.3182,1.3124,-0.05
"934",2019-03-05,1.3175,1.3177,1.3199,1.3097,-0.08
"935",2019-03-04,1.3186,1.3238,1.3275,1.3166,-0.12
"936",2019-03-01,1.3202,1.3262,1.3288,1.3171,-0.44
"937",2019-02-28,1.3261,1.3309,1.3326,1.3253,-0.35
"938",2019-02-27,1.3308,1.325,1.335,1.3233,0.44
"939",2019-02-26,1.325,1.3089,1.329,1.3089,1.18
"940",2019-02-25,1.3095,1.3074,1.3115,1.304,0.33
"941",2019-02-22,1.3052,1.3045,1.3082,1.2967,0.02
"942",2019-02-21,1.3049,1.3051,1.3096,1.3025,0
"943",2019-02-20,1.3049,1.3062,1.311,1.3011,-0.1
"944",2019-02-19,1.3062,1.2923,1.3075,1.2895,1.09
"945",2019-02-18,1.2921,1.2891,1.2939,1.2891,0.25
"946",2019-02-15,1.2889,1.2808,1.2899,1.2784,0.61
"947",2019-02-14,1.2811,1.2845,1.2879,1.2772,-0.26
"948",2019-02-13,1.2844,1.2893,1.296,1.2845,-0.36
"949",2019-02-12,1.289,1.2859,1.291,1.2832,0.32
"950",2019-02-11,1.2849,1.2949,1.2957,1.2845,-0.76
"951",2019-02-08,1.2947,1.2954,1.2977,1.2921,-0.05
"952",2019-02-07,1.2953,1.2933,1.2997,1.2853,0.16
"953",2019-02-06,1.2932,1.295,1.2981,1.2925,-0.08
"954",2019-02-05,1.2942,1.3039,1.3056,1.2924,-0.71
"955",2019-02-04,1.3035,1.3085,1.3104,1.3029,-0.37
"956",2019-02-01,1.3083,1.3107,1.3116,1.3043,-0.13
"957",2019-01-31,1.31,1.3116,1.3161,1.3097,-0.12
"958",2019-01-30,1.3116,1.3066,1.3147,1.3053,0.38
"959",2019-01-29,1.3066,1.3168,1.32,1.3056,-0.73
"960",2019-01-28,1.3162,1.3194,1.3214,1.3137,-0.3
"961",2019-01-25,1.3201,1.3065,1.3218,1.3055,1.05
"962",2019-01-24,1.3064,1.3068,1.3096,1.3011,-0.02
"963",2019-01-23,1.3067,1.2959,1.3082,1.2943,0.85
"964",2019-01-22,1.2957,1.289,1.2976,1.2855,0.52
"965",2019-01-21,1.289,1.2883,1.2912,1.283,0.13
"966",2019-01-18,1.2873,1.2986,1.2995,1.2856,-0.85
"967",2019-01-17,1.2984,1.2886,1.3002,1.2832,0.8
"968",2019-01-16,1.2881,1.286,1.2898,1.2824,0.18
"969",2019-01-15,1.2858,1.2862,1.2917,1.267,-0.04
"970",2019-01-14,1.2863,1.2848,1.2931,1.2817,0.17
"971",2019-01-11,1.2841,1.2758,1.2867,1.2709,0.74
"972",2019-01-10,1.2747,1.2789,1.2802,1.2728,-0.32
"973",2019-01-09,1.2788,1.2717,1.2806,1.2711,0.56
"974",2019-01-08,1.2717,1.278,1.2798,1.2706,-0.48
"975",2019-01-07,1.2778,1.273,1.2788,1.2717,0.41
"976",2019-01-04,1.2726,1.2629,1.2745,1.2615,0.75
"977",2019-01-03,1.2631,1.2605,1.2649,1.2438,0.19
"978",2019-01-02,1.2607,1.2742,1.2776,1.2581,-1.13
"979",2019-01-01,1.2751,1.2761,1.2765,1.2725,-0.05
"980",2018-12-31,1.2757,1.2682,1.2816,1.268,0.41
"981",2018-12-28,1.2705,1.2644,1.2711,1.2634,0.5
"982",2018-12-27,1.2642,1.2632,1.2676,1.2615,0.08
"983",2018-12-26,1.2632,1.2674,1.2721,1.263,-0.41
"984",2018-12-25,1.2684,1.2724,1.2728,1.2665,-0.3
"985",2018-12-24,1.2722,1.2652,1.2744,1.2629,0.73
"986",2018-12-21,1.263,1.2658,1.2699,1.2617,-0.2
"987",2018-12-20,1.2655,1.261,1.2708,1.2608,0.38
"988",2018-12-19,1.2607,1.264,1.268,1.2607,-0.29
"989",2018-12-18,1.2644,1.2624,1.2707,1.2609,0.15
"990",2018-12-17,1.2625,1.2591,1.2648,1.2569,0.33
"991",2018-12-14,1.2583,1.2656,1.2676,1.2529,-0.57
"992",2018-12-13,1.2655,1.2635,1.2687,1.2609,0.21
"993",2018-12-12,1.2629,1.2488,1.2673,1.2477,1.16
"994",2018-12-11,1.2484,1.2564,1.2639,1.2479,-0.6
"995",2018-12-10,1.2559,1.2729,1.276,1.2507,-1.31
"996",2018-12-07,1.2726,1.2785,1.2813,1.271,-0.44
"997",2018-12-06,1.2782,1.2733,1.2813,1.2699,0.4
"998",2018-12-05,1.2731,1.2724,1.2799,1.2671,0.1
"999",2018-12-04,1.2718,1.2724,1.2841,1.2659,-0.03
"1000",2018-12-03,1.2722,1.2768,1.2826,1.2699,-0.23
"1001",2018-11-30,1.2751,1.2792,1.281,1.2735,-0.32
"1002",2018-11-29,1.2792,1.2824,1.2852,1.2754,-0.25
"1003",2018-11-28,1.2824,1.2746,1.2849,1.2731,0.6
"1004",2018-11-27,1.2747,1.2835,1.2836,1.2724,-0.67
"1005",2018-11-26,1.2833,1.2853,1.2865,1.2795,0.16
"1006",2018-11-23,1.2812,1.2879,1.2884,1.2799,-0.5
"1007",2018-11-22,1.2876,1.2776,1.2929,1.2768,0.79
"1008",2018-11-21,1.2775,1.2788,1.2821,1.2763,-0.09
"1009",2018-11-20,1.2786,1.2852,1.2884,1.2775,-0.49
"1010",2018-11-19,1.2849,1.2829,1.2885,1.2795,0.09
"1011",2018-11-16,1.2837,1.2773,1.2879,1.2759,0.49
"1012",2018-11-15,1.2774,1.2991,1.3031,1.2724,-1.69
"1013",2018-11-14,1.2994,1.2979,1.3073,1.2885,0.18
"1014",2018-11-13,1.2971,1.2849,1.3048,1.284,0.97
"1015",2018-11-12,1.2847,1.296,1.2967,1.2826,-0.98
"1016",2018-11-09,1.2974,1.3062,1.3082,1.2958,-0.67
"1017",2018-11-08,1.3061,1.3127,1.3151,1.3045,-0.48
"1018",2018-11-07,1.3124,1.3102,1.3176,1.3073,0.21
"1019",2018-11-06,1.3097,1.3041,1.3109,1.302,0.44
"1020",2018-11-05,1.304,1.3025,1.3064,1.2965,0.54
"1021",2018-11-02,1.297,1.3011,1.3042,1.295,-0.3
"1022",2018-11-01,1.3009,1.2769,1.3037,1.276,1.91
"1023",2018-10-31,1.2765,1.2707,1.2832,1.2698,0.48
"1024",2018-10-30,1.2704,1.2793,1.2814,1.2695,-0.68
"1025",2018-10-29,1.2791,1.2828,1.2854,1.2791,-0.31
"1026",2018-10-26,1.2831,1.2817,1.2843,1.2776,0.12
"1027",2018-10-25,1.2815,1.2883,1.2921,1.2797,-0.5
"1028",2018-10-24,1.288,1.2983,1.2995,1.2866,-0.79
"1029",2018-10-23,1.2982,1.2966,1.3045,1.2937,0.16
"1030",2018-10-22,1.2961,1.3068,1.3092,1.2955,-0.83
"1031",2018-10-19,1.307,1.3018,1.3105,1.301,0.4
"1032",2018-10-18,1.3018,1.3113,1.3132,1.3015,-0.74
"1033",2018-10-17,1.3115,1.3183,1.3194,1.31,-0.55
"1034",2018-10-16,1.3187,1.3153,1.3237,1.3141,0.26
"1035",2018-10-15,1.3153,1.314,1.3183,1.3079,-0.02
"1036",2018-10-12,1.3155,1.3225,1.3259,1.3149,-0.61
"1037",2018-10-11,1.3236,1.3196,1.3249,1.3182,0.3
"1038",2018-10-10,1.3196,1.3143,1.3217,1.3134,0.4
"1039",2018-10-09,1.3144,1.3091,1.3152,1.3032,0.41
"1040",2018-10-08,1.309,1.3108,1.3136,1.3028,-0.25
"1041",2018-10-05,1.3123,1.3019,1.3126,1.3002,0.79
"1042",2018-10-04,1.302,1.2941,1.3042,1.2921,0.62
"1043",2018-10-03,1.294,1.2979,1.3024,1.2924,-0.3
"1044",2018-10-02,1.2979,1.3044,1.3057,1.294,-0.49
"1045",2018-10-01,1.3043,1.3031,1.3112,1.3011,0.09
"1046",2018-09-28,1.3031,1.3081,1.3093,1.3,-0.39
"1047",2018-09-27,1.3082,1.3168,1.3188,1.3075,-0.67
"1048",2018-09-26,1.317,1.3185,1.3219,1.3138,-0.1
"1049",2018-09-25,1.3183,1.3121,1.3195,1.3094,0.47
"1050",2018-09-24,1.3121,1.3069,1.3169,1.3055,0.34
"1051",2018-09-21,1.3077,1.3268,1.3278,1.3054,-1.43
"1052",2018-09-20,1.3267,1.3144,1.3299,1.3135,0.94
"1053",2018-09-19,1.3144,1.315,1.3216,1.3095,-0.04
"1054",2018-09-18,1.3149,1.3158,1.3174,1.3118,-0.07
"1055",2018-09-17,1.3158,1.3069,1.3168,1.3069,0.69
"1056",2018-09-14,1.3068,1.3107,1.3143,1.3055,-0.3
"1057",2018-09-13,1.3107,1.3047,1.3123,1.3026,0.45
"1058",2018-09-12,1.3048,1.3033,1.3081,1.298,0.1
"1059",2018-09-11,1.3035,1.3027,1.3089,1.297,0.06
"1060",2018-09-10,1.3027,1.2935,1.3053,1.2896,0.8
"1061",2018-09-07,1.2924,1.2933,1.3031,1.291,-0.06
"1062",2018-09-06,1.2932,1.2905,1.2963,1.2895,0.22
"1063",2018-09-05,1.2904,1.2854,1.2984,1.2785,0.37
"1064",2018-09-04,1.2856,1.2867,1.2884,1.2811,-0.12
"1065",2018-09-03,1.2872,1.2971,1.2971,1.2854,-0.7
"1066",2018-08-31,1.2963,1.3014,1.3031,1.2947,-0.36
"1067",2018-08-30,1.301,1.3027,1.3045,1.2985,-0.13
"1068",2018-08-29,1.3027,1.2876,1.3034,1.2846,1.16
"1069",2018-08-28,1.2877,1.2893,1.2933,1.2861,-0.12
"1070",2018-08-27,1.2893,1.284,1.2903,1.2829,0.37
"1071",2018-08-24,1.2845,1.2815,1.2883,1.2799,0.26
"1072",2018-08-23,1.2812,1.2912,1.292,1.2804,-0.77
"1073",2018-08-22,1.2911,1.2905,1.2938,1.2868,0.08
"1074",2018-08-21,1.2901,1.2796,1.2928,1.2793,0.8
"1075",2018-08-20,1.2798,1.274,1.2801,1.273,0.36
"1076",2018-08-17,1.2752,1.2716,1.2755,1.2698,0.26
"1077",2018-08-16,1.2719,1.2696,1.2756,1.2687,0.17
"1078",2018-08-15,1.2698,1.2727,1.2742,1.2662,-0.21
"1079",2018-08-14,1.2725,1.2771,1.2827,1.2704,-0.34
"1080",2018-08-13,1.2768,1.2768,1.2793,1.2729,-0.01
"1081",2018-08-10,1.2769,1.2824,1.2838,1.2723,-0.43
"1082",2018-08-09,1.2824,1.2881,1.2913,1.282,-0.44
"1083",2018-08-08,1.2881,1.2938,1.2963,1.2853,-0.45
"1084",2018-08-07,1.2939,1.2943,1.2975,1.2925,-0.03
"1085",2018-08-06,1.2943,1.3012,1.3019,1.2919,-0.5
"1086",2018-08-03,1.3008,1.3019,1.3045,1.2975,-0.08
"1087",2018-08-02,1.3018,1.3124,1.3131,1.3014,-0.82
"1088",2018-08-01,1.3126,1.3127,1.3146,1.3095,-0.01
"1089",2018-07-31,1.3127,1.3134,1.3175,1.3091,-0.05
"1090",2018-07-30,1.3133,1.3095,1.3154,1.3093,0.22
"1091",2018-07-27,1.3104,1.3109,1.3133,1.3081,-0.04
"1092",2018-07-26,1.3109,1.3191,1.3215,1.3105,-0.61
"1093",2018-07-25,1.3189,1.3144,1.3202,1.3132,0.33
"1094",2018-07-24,1.3145,1.3101,1.3161,1.3071,0.33
"1095",2018-07-23,1.3102,1.3122,1.3159,1.3081,-0.24
"1096",2018-07-20,1.3134,1.3014,1.3141,1.2994,0.92
"1097",2018-07-19,1.3014,1.3069,1.3085,1.2957,-0.42
"1098",2018-07-18,1.3069,1.3114,1.3124,1.3009,-0.35
"1099",2018-07-17,1.3115,1.3236,1.3271,1.3072,-0.91
"1100",2018-07-16,1.3236,1.323,1.3295,1.3216,0.01
"1101",2018-07-13,1.3235,1.3207,1.3241,1.3103,0.22
"1102",2018-07-12,1.3206,1.3205,1.3246,1.318,0.01
"1103",2018-07-11,1.3205,1.3278,1.3288,1.3199,-0.53
"1104",2018-07-10,1.3276,1.326,1.3302,1.3224,0.13
"1105",2018-07-09,1.3259,1.3304,1.3364,1.319,-0.2
"1106",2018-07-06,1.3285,1.3228,1.3293,1.3203,0.44
"1107",2018-07-05,1.3227,1.323,1.3276,1.3203,-0.05
"1108",2018-07-04,1.3233,1.3196,1.3252,1.3171,0.3
"1109",2018-07-03,1.3193,1.3143,1.3208,1.3115,0.38
"1110",2018-07-02,1.3143,1.3182,1.3211,1.3094,-0.5
"1111",2018-06-29,1.3209,1.3077,1.3215,1.3068,1
"1112",2018-06-28,1.3078,1.3114,1.3123,1.305,-0.27
"1113",2018-06-27,1.3113,1.3229,1.3245,1.3107,-0.87
"1114",2018-06-26,1.3228,1.3284,1.3294,1.3192,-0.37
"1115",2018-06-25,1.3277,1.3276,1.3292,1.3222,0.05
"1116",2018-06-22,1.327,1.3252,1.3316,1.3236,0.14
"1117",2018-06-21,1.3252,1.3176,1.3271,1.3101,0.6
"1118",2018-06-20,1.3173,1.3174,1.3217,1.3148,-0.05
"1119",2018-06-19,1.318,1.3244,1.3275,1.315,-0.48
"1120",2018-06-18,1.3244,1.3262,1.3287,1.3225,-0.31
"1121",2018-06-15,1.3285,1.3262,1.3299,1.3212,0.17
"1122",2018-06-14,1.3262,1.3375,1.3447,1.3256,-0.85
"1123",2018-06-13,1.3376,1.3373,1.3392,1.3308,0.03
"1124",2018-06-12,1.3372,1.3382,1.3426,1.3342,-0.02
"1125",2018-06-11,1.3375,1.3404,1.3443,1.3345,-0.28
"1126",2018-06-08,1.3412,1.3421,1.3439,1.3354,-0.07
"1127",2018-06-07,1.3422,1.3413,1.3474,1.3374,0.07
"1128",2018-06-06,1.3413,1.3396,1.3445,1.3383,0.12
"1129",2018-06-05,1.3397,1.3314,1.3412,1.3302,0.63
"1130",2018-06-04,1.3313,1.3337,1.34,1.3294,-0.26
"1131",2018-06-01,1.3348,1.3299,1.3363,1.3252,0.36
"1132",2018-05-31,1.33,1.329,1.335,1.3277,0.06
"1133",2018-05-30,1.3292,1.3251,1.331,1.3242,0.29
"1134",2018-05-29,1.3254,1.3312,1.3328,1.3205,-0.45
"1135",2018-05-28,1.3314,1.3308,1.3342,1.3296,0.04
"1136",2018-05-25,1.3309,1.338,1.3393,1.3294,-0.54
"1137",2018-05-24,1.3381,1.3346,1.3423,1.3339,0.24
"1138",2018-05-23,1.3349,1.3437,1.3444,1.3305,-0.65
"1139",2018-05-22,1.3436,1.3431,1.3493,1.3412,0.04
"1140",2018-05-21,1.3431,1.3473,1.3485,1.3392,-0.32
"1141",2018-05-18,1.3474,1.3518,1.3531,1.3455,-0.32
"1142",2018-05-17,1.3517,1.3489,1.3571,1.3473,0.22
"1143",2018-05-16,1.3488,1.3506,1.3523,1.3456,-0.13
"1144",2018-05-15,1.3506,1.3558,1.3575,1.3452,-0.37
"1145",2018-05-14,1.3556,1.3547,1.361,1.3538,0.1
"1146",2018-05-11,1.3543,1.352,1.3598,1.3502,0.19
"1147",2018-05-10,1.3517,1.3544,1.3618,1.3458,-0.21
"1148",2018-05-09,1.3546,1.3546,1.3608,1.3498,0
"1149",2018-05-08,1.3546,1.3557,1.3593,1.3484,-0.08
"1150",2018-05-07,1.3557,1.3536,1.3577,1.3515,0.18
"1151",2018-05-04,1.3533,1.3577,1.3588,1.3487,-0.32
"1152",2018-05-03,1.3576,1.358,1.3631,1.3537,-0.01
"1153",2018-05-02,1.3578,1.3614,1.3668,1.3554,-0.26
"1154",2018-05-01,1.3614,1.3762,1.3776,1.3589,-1.15
"1155",2018-04-30,1.3772,1.3787,1.3795,1.3714,-0.06
"1156",2018-04-27,1.378,1.392,1.3937,1.3747,-0.98
"1157",2018-04-26,1.3916,1.3933,1.3999,1.3895,-0.11
"1158",2018-04-25,1.3931,1.3979,1.3998,1.3923,-0.33
"1159",2018-04-24,1.3977,1.394,1.3989,1.3918,0.26
"1160",2018-04-23,1.3941,1.402,1.4033,1.3926,-0.45
"1161",2018-04-20,1.4004,1.4086,1.4092,1.3994,-0.62
"1162",2018-04-19,1.4091,1.4202,1.4246,1.4068,-0.79
"1163",2018-04-18,1.4203,1.4288,1.4316,1.4173,-0.59
"1164",2018-04-17,1.4288,1.4336,1.4378,1.4282,-0.35
"1165",2018-04-16,1.4338,1.4254,1.4347,1.4227,0.68
"1166",2018-04-13,1.4241,1.4226,1.4298,1.422,0.1
"1167",2018-04-12,1.4227,1.4178,1.4248,1.4145,0.34
"1168",2018-04-11,1.4179,1.4177,1.4224,1.4161,0.03
"1169",2018-04-10,1.4175,1.4131,1.4191,1.4121,0.31
"1170",2018-04-09,1.4131,1.4098,1.4166,1.4077,0.28
"1171",2018-04-06,1.4092,1.4003,1.4106,1.3982,0.64
"1172",2018-04-05,1.4003,1.4079,1.41,1.3965,-0.56
"1173",2018-04-04,1.4082,1.4059,1.4098,1.4014,0.16
"1174",2018-04-03,1.4059,1.4045,1.4091,1.4021,0.1
"1175",2018-04-02,1.4045,1.4026,1.408,1.402,0.19
"1176",2018-03-30,1.4018,1.4018,1.4062,1.4009,0.01
"1177",2018-03-29,1.4017,1.4077,1.4098,1.401,-0.43
"1178",2018-03-28,1.4078,1.4154,1.4202,1.4069,-0.56
"1179",2018-03-27,1.4157,1.4231,1.4246,1.4067,-0.5
"1180",2018-03-26,1.4228,1.4142,1.4246,1.4132,0.67
"1181",2018-03-23,1.4134,1.4096,1.4172,1.4084,0.27
"1182",2018-03-22,1.4096,1.4141,1.4218,1.4076,-0.33
"1183",2018-03-21,1.4142,1.3998,1.4152,1.3997,1.03
"1184",2018-03-20,1.3998,1.4024,1.4067,1.3981,-0.19
"1185",2018-03-19,1.4024,1.3931,1.4088,1.3911,0.6
"1186",2018-03-16,1.3941,1.3936,1.3981,1.3886,0.02
"1187",2018-03-15,1.3938,1.3962,1.3989,1.3921,-0.16
"1188",2018-03-14,1.3961,1.3961,1.3998,1.3926,-0.01
"1189",2018-03-13,1.3962,1.3906,1.3997,1.3876,0.41
"1190",2018-03-12,1.3905,1.3852,1.3918,1.3839,0.4
"1191",2018-03-09,1.3849,1.3811,1.389,1.3788,0.27
"1192",2018-03-08,1.3812,1.39,1.3911,1.3782,-0.64
"1193",2018-03-07,1.3901,1.3887,1.3915,1.3846,0.1
"1194",2018-03-06,1.3887,1.385,1.3932,1.3817,0.27
"1195",2018-03-05,1.3849,1.3797,1.3877,1.3766,0.32
"1196",2018-03-02,1.3805,1.3777,1.3819,1.3757,0.21
"1197",2018-03-01,1.3776,1.3762,1.3786,1.3712,0.12
"1198",2018-02-28,1.376,1.3907,1.3916,1.3756,-1.07
"1199",2018-02-27,1.3909,1.3967,1.3999,1.3858,-0.42
"1200",2018-02-26,1.3967,1.3974,1.4071,1.3928,0
"1201",2018-02-23,1.3967,1.3962,1.4007,1.3905,0.08
"1202",2018-02-22,1.3956,1.3919,1.3988,1.3857,0.27
"1203",2018-02-21,1.3918,1.3996,1.4009,1.3905,-0.56
"1204",2018-02-20,1.3996,1.4005,1.4026,1.3931,-0.06
"1205",2018-02-19,1.4005,1.4034,1.4051,1.3958,-0.26
"1206",2018-02-16,1.4042,1.41,1.4146,1.3998,-0.4
"1207",2018-02-15,1.4099,1.4002,1.4105,1.399,0.72
"1208",2018-02-14,1.3998,1.3894,1.4018,1.3799,0.76
"1209",2018-02-13,1.3892,1.3837,1.3925,1.3832,0.39
"1210",2018-02-12,1.3838,1.3827,1.3878,1.3797,0
"1211",2018-02-09,1.3838,1.3914,1.3989,1.3765,-0.55
"1212",2018-02-08,1.3914,1.3879,1.4067,1.3846,0.23
"1213",2018-02-07,1.3882,1.3949,1.3994,1.3848,-0.47
"1214",2018-02-06,1.3948,1.396,1.4001,1.3836,-0.08
"1215",2018-02-05,1.3959,1.413,1.4151,1.3955,-1.16
"1216",2018-02-02,1.4123,1.4264,1.428,1.4102,-1
"1217",2018-02-01,1.4265,1.4191,1.4278,1.4158,0.51
"1218",2018-01-31,1.4192,1.4148,1.4234,1.4121,0.33
"1219",2018-01-30,1.4146,1.4074,1.4166,1.3979,0.5
"1220",2018-01-29,1.4075,1.4163,1.4163,1.4026,-0.67
"1221",2018-01-26,1.417,1.4147,1.4287,1.4109,0.17
"1222",2018-01-25,1.4146,1.4244,1.4345,1.4083,-0.68
"1223",2018-01-24,1.4243,1.3999,1.4263,1.3997,1.73
"1224",2018-01-23,1.4001,1.3989,1.4028,1.3916,0.1
"1225",2018-01-22,1.3987,1.3881,1.3993,1.3858,0.97
"1226",2018-01-19,1.3852,1.3897,1.3947,1.384,-0.3
"1227",2018-01-18,1.3893,1.3831,1.3914,1.3805,0.48
"1228",2018-01-17,1.3827,1.3791,1.3944,1.3757,0.25
"1229",2018-01-16,1.3793,1.3791,1.3806,1.374,0.01
"1230",2018-01-15,1.3792,1.3731,1.3822,1.3723,0.46
"1231",2018-01-12,1.3729,1.3538,1.3743,1.3535,1.41
"1232",2018-01-11,1.3538,1.3506,1.3556,1.3457,0.23
"1233",2018-01-10,1.3507,1.3541,1.3564,1.3482,-0.24
"1234",2018-01-09,1.354,1.357,1.3583,1.3506,-0.21
"1235",2018-01-08,1.3568,1.3572,1.3587,1.3523,-0.02
"1236",2018-01-05,1.3571,1.3552,1.3583,1.3523,0.13
"1237",2018-01-04,1.3553,1.3515,1.3562,1.3505,0.27
"1238",2018-01-03,1.3516,1.3588,1.3614,1.3497,-0.53
"1239",2018-01-02,1.3588,1.3507,1.3602,1.35,0.63
"1240",2018-01-01,1.3503,1.3515,1.3522,1.3494,-0.09
"1241",2017-12-29,1.3515,1.3444,1.3545,1.3428,0.54
"1242",2017-12-28,1.3443,1.3397,1.3458,1.3392,0.34
"1243",2017-12-27,1.3397,1.3375,1.3431,1.3368,0.17
"1244",2017-12-26,1.3374,1.3371,1.3391,1.3347,0.04
"1245",2017-12-25,1.3369,1.3357,1.3396,1.3355,0.05
"1246",2017-12-22,1.3362,1.3386,1.3399,1.3349,-0.17
"1247",2017-12-21,1.3385,1.3376,1.3389,1.3331,0.07
"1248",2017-12-20,1.3376,1.3386,1.3422,1.3372,-0.07
"1249",2017-12-19,1.3385,1.3382,1.3403,1.3332,0.02
"1250",2017-12-18,1.3382,1.3328,1.342,1.331,0.46
"1251",2017-12-15,1.3321,1.3431,1.345,1.3302,-0.83
"1252",2017-12-14,1.3432,1.3418,1.3463,1.339,0.09
"1253",2017-12-13,1.342,1.3317,1.3422,1.3311,0.77
"1254",2017-12-12,1.3317,1.3339,1.3381,1.3304,-0.16
"1255",2017-12-11,1.3339,1.3392,1.3432,1.3331,-0.4
"1256",2017-12-08,1.3392,1.3477,1.3521,1.3355,-0.61
"1257",2017-12-07,1.3474,1.3391,1.3485,1.3319,0.6
"1258",2017-12-06,1.3394,1.3442,1.3449,1.3357,-0.36
"1259",2017-12-05,1.3443,1.3479,1.3483,1.337,-0.27
"1260",2017-12-04,1.3479,1.3479,1.3539,1.3417,0.04
"1261",2017-12-01,1.3473,1.3525,1.3552,1.3445,-0.39
"1262",2017-11-30,1.3526,1.341,1.355,1.3405,0.87
"1263",2017-11-29,1.3409,1.334,1.345,1.3339,0.53
"1264",2017-11-28,1.3338,1.3312,1.3388,1.3221,0.15
"1265",2017-11-27,1.3318,1.3337,1.3384,1.331,-0.14
"1266",2017-11-24,1.3337,1.3309,1.3361,1.3279,0.2
"1267",2017-11-23,1.331,1.3325,1.3338,1.3284,-0.12
"1268",2017-11-22,1.3326,1.3239,1.3332,1.3214,0.66
"1269",2017-11-21,1.3239,1.3236,1.327,1.3211,0.03
"1270",2017-11-20,1.3235,1.3217,1.328,1.3184,0.16
"1271",2017-11-17,1.3214,1.3196,1.3261,1.317,0.14
"1272",2017-11-16,1.3195,1.3171,1.3209,1.3135,0.18
"1273",2017-11-15,1.3171,1.3167,1.3216,1.3131,0.05
"1274",2017-11-14,1.3165,1.3116,1.3188,1.3075,0.37
"1275",2017-11-13,1.3116,1.3183,1.3198,1.3062,-0.57
"1276",2017-11-10,1.3191,1.3148,1.3232,1.3113,0.3
"1277",2017-11-09,1.3151,1.3115,1.3167,1.3086,0.27
"1278",2017-11-08,1.3116,1.3167,1.3178,1.3087,-0.39
"1279",2017-11-07,1.3167,1.317,1.3179,1.3109,-0.04
"1280",2017-11-06,1.3172,1.3085,1.3177,1.3058,0.73
"1281",2017-11-03,1.3076,1.3059,1.3132,1.3039,0.13
"1282",2017-11-02,1.3059,1.3245,1.33,1.3043,-1.41
"1283",2017-11-01,1.3246,1.3282,1.3321,1.324,-0.28
"1284",2017-10-31,1.3283,1.3207,1.3289,1.319,0.57
"1285",2017-10-30,1.3208,1.3112,1.3216,1.3105,0.6
"1286",2017-10-27,1.3129,1.3161,1.3164,1.307,-0.24
"1287",2017-10-26,1.316,1.3264,1.3281,1.3147,-0.78
"1288",2017-10-25,1.3264,1.3132,1.3272,1.311,0.97
"1289",2017-10-24,1.3136,1.3199,1.3229,1.3112,-0.46
"1290",2017-10-23,1.3197,1.3187,1.3228,1.3156,0.05
"1291",2017-10-20,1.319,1.3159,1.3202,1.3087,0.24
"1292",2017-10-19,1.3159,1.3206,1.323,1.3132,-0.35
"1293",2017-10-18,1.3205,1.3191,1.3212,1.314,0.11
"1294",2017-10-17,1.3191,1.325,1.3289,1.3154,-0.45
"1295",2017-10-16,1.325,1.3309,1.3313,1.3225,-0.28
"1296",2017-10-13,1.3287,1.3262,1.3338,1.3249,0.19
"1297",2017-10-12,1.3262,1.3224,1.3292,1.3121,0.29
"1298",2017-10-11,1.3223,1.3205,1.3236,1.3175,0.14
"1299",2017-10-10,1.3204,1.3141,1.3227,1.3131,0.47
"1300",2017-10-09,1.3142,1.3069,1.3185,1.3056,0.58
"1301",2017-10-06,1.3066,1.3119,1.3127,1.3027,-0.4
"1302",2017-10-05,1.3119,1.3247,1.3251,1.3107,-0.95
"1303",2017-10-04,1.3245,1.3236,1.3293,1.3235,0.07
"1304",2017-10-03,1.3236,1.3276,1.3289,1.3222,-0.31
"1305",2017-10-02,1.3277,1.3389,1.3404,1.3255,-0.9
"1306",2017-09-29,1.3397,1.3441,1.3446,1.3349,-0.33
"1307",2017-09-28,1.3442,1.3386,1.3458,1.3343,0.41
"1308",2017-09-27,1.3387,1.3459,1.3464,1.3364,-0.53
"1309",2017-09-26,1.3458,1.3467,1.3517,1.341,-0.07
"1310",2017-09-25,1.3467,1.3493,1.3572,1.3431,-0.19
"1311",2017-09-22,1.3493,1.3581,1.3597,1.345,-0.63
"1312",2017-09-21,1.3579,1.3493,1.3587,1.347,0.63
"1313",2017-09-20,1.3494,1.351,1.3658,1.3452,-0.11
"1314",2017-09-19,1.3509,1.3495,1.3553,1.3469,0.11
"1315",2017-09-18,1.3494,1.3576,1.362,1.3465,-0.73
"1316",2017-09-15,1.3593,1.3398,1.3617,1.3381,1.46
"1317",2017-09-14,1.3397,1.3211,1.3407,1.3162,1.41
"1318",2017-09-13,1.3211,1.3284,1.333,1.3185,-0.55
"1319",2017-09-12,1.3284,1.3163,1.33,1.316,0.92
"1320",2017-09-11,1.3163,1.3203,1.3223,1.3159,-0.27
"1321",2017-09-08,1.3198,1.31,1.3225,1.3093,0.74
"1322",2017-09-07,1.3101,1.3043,1.3117,1.3032,0.44
"1323",2017-09-06,1.3043,1.3032,1.3084,1.3018,0.08
