"","Fecha","Último","Apertura","Máximo","Mínimo","% var."
"1",2022-09-30,141.84,141.82,142.31,140.76,0.04
"2",2022-09-29,141.78,140.35,141.82,139.39,1.03
"3",2022-09-28,140.33,138.9,140.43,138.03,1.07
"4",2022-09-27,138.85,139.1,139.57,138.59,-0.14
"5",2022-09-26,139.04,138.98,139.55,137.57,0.12
"6",2022-09-23,138.88,140.05,140.28,138.65,-0.77
"7",2022-09-22,139.96,141.7,143.73,138.68,-1.18
"8",2022-09-21,141.63,143.34,143.59,141.59,-1.15
"9",2022-09-20,143.28,143.55,144.05,143.01,-0.15
"10",2022-09-19,143.5,143.21,143.63,142.77,0.26
"11",2022-09-16,143.13,143.57,143.57,142.49,-0.26
"12",2022-09-15,143.5,142.87,143.71,142.54,0.43
"13",2022-09-14,142.89,144.16,144.51,142.27,-0.83
"14",2022-09-13,144.09,144.55,145.06,143.38,-0.3
"15",2022-09-12,144.52,143.68,145.66,143.37,1.01
"16",2022-09-09,143.08,144.08,144.74,142.63,-0.66
"17",2022-09-08,144.03,143.75,144.32,143.16,0.22
"18",2022-09-07,143.72,141.43,144.04,141.37,1.64
"19",2022-09-06,141.4,139.6,141.78,139.56,1.32
"20",2022-09-05,139.56,139.51,139.66,138.67,0.04
"21",2022-09-02,139.51,139.44,140.79,139.24,0.07
"22",2022-09-01,139.41,139.73,140.02,138.91,-0.24
"23",2022-08-31,139.75,139,139.79,138.23,0.57
"24",2022-08-30,138.96,138.65,139.24,138.24,0.25
"25",2022-08-29,138.62,137.3,139,137.01,1.2
"26",2022-08-26,136.98,136.18,138.01,136.07,0.62
"27",2022-08-25,136.13,136.67,137.01,135.99,-0.36
"28",2022-08-24,136.62,136.37,136.82,135.5,0.21
"29",2022-08-23,136.33,136.71,137.18,135.71,-0.24
"30",2022-08-22,136.66,137.37,137.97,136.38,-0.54
"31",2022-08-19,137.4,137.12,137.99,136.93,0.23
"32",2022-08-18,137.08,137.46,137.68,136.54,-0.26
"33",2022-08-17,137.44,136.54,137.92,136.25,0.7
"34",2022-08-16,136.49,135.46,136.96,134.93,0.77
"35",2022-08-15,135.45,137.01,137.09,135.27,-1.07
"36",2022-08-12,136.92,137.22,137.74,136.85,-0.22
"37",2022-08-11,137.22,136.88,137.41,136.29,0.29
"38",2022-08-10,136.82,138.04,138.96,136.57,-0.84
"39",2022-08-09,137.98,137.69,138.33,137.24,0.25
"40",2022-08-08,137.63,137.4,137.95,137.04,0.16
"41",2022-08-05,137.41,136.16,137.79,135.79,0.93
"42",2022-08-04,136.15,136.07,136.95,135.63,0.09
"43",2022-08-03,136.03,135.39,136.46,134.82,0.48
"44",2022-08-02,135.38,135.08,135.43,133.4,0.24
"45",2022-08-01,135.05,136.15,136.36,134.98,-0.76
"46",2022-07-29,136.09,136.93,137.34,135.52,-0.56
"47",2022-07-28,136.85,139.27,139.4,136.33,-1.77
"48",2022-07-27,139.31,138.52,139.54,138.42,0.61
"49",2022-07-26,138.47,139.73,139.87,138.12,-0.86
"50",2022-07-25,139.67,138.95,140.09,138.71,0.52
"51",2022-07-22,138.95,140.54,140.71,138.76,-1.1
"52",2022-07-21,140.5,140.68,142.35,140.14,-0.11
"53",2022-07-20,140.65,141.32,141.95,140.41,-0.45
"54",2022-07-19,141.28,140.1,141.48,139.68,0.85
"55",2022-07-18,140.09,139.73,140.83,139.37,0.25
"56",2022-07-15,139.74,139.21,139.9,138.71,0.45
"57",2022-07-14,139.12,138.27,139.79,137.97,0.64
"58",2022-07-13,138.24,137.4,138.84,137.11,0.63
"59",2022-07-12,137.38,137.99,138.1,137,-0.42
"60",2022-07-11,137.96,138.46,139.18,137.87,-0.44
"61",2022-07-08,138.57,138.21,138.74,136.85,0.31
"62",2022-07-07,138.14,138.43,139.09,137.97,-0.17
"63",2022-07-06,138.37,139.52,139.55,137.23,-0.8
"64",2022-07-05,139.48,141.39,142.4,138.93,-1.36
"65",2022-07-04,141.4,141.13,141.69,140.6,0.3
"66",2022-07-01,140.98,142.27,142.46,139.78,-0.91
"67",2022-06-30,142.27,142.62,142.88,141.37,-0.22
"68",2022-06-29,142.58,143.19,143.9,142.46,-0.41
"69",2022-06-28,143.17,143.37,144.29,142.85,-0.11
"70",2022-06-27,143.33,142.68,143.51,142.04,0.44
"71",2022-06-24,142.7,142.04,142.8,141.4,0.49
"72",2022-06-23,142,144,144.01,141.38,-1.36
"73",2022-06-22,143.96,143.82,144.28,142.66,0.13
"74",2022-06-21,143.78,141.99,144.01,141.9,1.28
"75",2022-06-20,141.96,141.35,142.38,141.32,0.2
"76",2022-06-17,141.68,139.49,141.99,139.43,1.61
"77",2022-06-16,139.44,139.79,140.63,137.84,-0.22
"78",2022-06-15,139.75,141.13,141.51,139.51,-0.95
"79",2022-06-14,141.09,139.9,141.15,139.46,0.89
"80",2022-06-13,139.85,141.34,141.78,139.38,-1.05
"81",2022-06-10,141.34,142.63,142.82,140.79,-0.87
"82",2022-06-09,142.58,143.89,144.21,142.33,-0.86
"83",2022-06-08,143.82,141.88,144.27,141.84,1.39
"84",2022-06-07,141.85,141.04,142.09,140.99,0.59
"85",2022-06-06,141.02,140.28,141.15,139.82,0.54
"86",2022-06-03,140.26,139.52,140.39,139.45,0.54
"87",2022-06-02,139.5,138.54,139.63,138.38,0.7
"88",2022-06-01,138.53,138.14,139.01,138.08,0.3
"89",2022-05-31,138.11,137.49,138.26,136.78,0.47
"90",2022-05-30,137.46,136.49,137.69,136.24,0.81
"91",2022-05-27,136.35,136.37,136.76,135.83,0.01
"92",2022-05-26,136.34,136.02,136.65,135.21,0.27
"93",2022-05-25,135.97,136.16,136.26,134.97,-0.1
"94",2022-05-24,136.11,136.72,136.81,135.52,-0.42
"95",2022-05-23,136.69,135.18,136.82,134.65,1.24
"96",2022-05-20,135.01,135.31,135.83,134.58,-0.21
"97",2022-05-19,135.29,134.24,135.49,133.91,0.83
"98",2022-05-18,134.18,136.49,136.69,134.06,-1.68
"99",2022-05-17,136.47,134.78,136.72,134.48,1.29
"100",2022-05-16,134.73,134.44,135.08,133.74,0.17
"101",2022-05-13,134.5,133.2,134.77,133.1,0.99
"102",2022-05-12,133.18,136.63,136.76,132.65,-2.5
"103",2022-05-11,136.6,137.35,137.73,136.16,-0.51
"104",2022-05-10,137.3,137.52,138.11,137.01,-0.13
"105",2022-05-09,137.48,137.77,138.34,137.04,-0.2
"106",2022-05-06,137.75,137.24,138.18,136.72,0.43
"107",2022-05-05,137.16,137.13,137.6,136.82,0.05
"108",2022-05-04,137.09,136.83,137.45,136.57,0.16
"109",2022-05-03,136.87,136.73,137.38,136.49,0.15
"110",2022-05-02,136.67,136.81,137.64,136.49,-0.13
"111",2022-04-29,136.85,137.35,138.01,136.47,-0.38
"112",2022-04-28,137.37,135.59,138.02,135.41,1.34
"113",2022-04-27,135.55,135.34,136.16,134.76,0.19
"114",2022-04-26,135.29,137.28,137.57,135.3,-1.17
"115",2022-04-25,136.89,139.02,139.18,136.48,-1.35
"116",2022-04-22,138.77,139.14,139.5,138.23,-0.24
"117",2022-04-21,139.1,138.8,140.04,138.73,0.25
"118",2022-04-20,138.76,139.07,139.7,138.38,-0.19
"119",2022-04-19,139.03,136.93,139.13,136.85,1.58
"120",2022-04-18,136.87,136.54,137.04,136.42,0.25
"121",2022-04-15,136.53,136.3,136.93,136.26,0.18
"122",2022-04-14,136.28,136.81,136.96,135.51,-0.37
"123",2022-04-13,136.78,135.74,136.9,135.7,0.8
"124",2022-04-12,135.7,136.44,136.67,135.53,-0.53
"125",2022-04-11,136.42,135.96,137.15,135.26,0.89
"126",2022-04-08,135.21,134.83,135.4,134.34,0.3
"127",2022-04-07,134.8,134.88,135.53,134.42,-0.04
"128",2022-04-06,134.85,134.8,135.49,134.7,0.07
"129",2022-04-05,134.76,134.74,135.15,134.28,0.05
"130",2022-04-04,134.69,135.24,135.71,134.55,-0.52
"131",2022-04-01,135.39,134.66,135.91,134.62,0.55
"132",2022-03-31,134.65,135.92,136.87,134.5,-0.91
"133",2022-03-30,135.89,136.21,136.7,134.88,-0.21
"134",2022-03-29,136.18,136.07,137.34,135.29,0.11
"135",2022-03-28,136.03,133.96,137.55,133.95,1.51
"136",2022-03-25,134.01,134.54,134.76,133.71,-0.36
"137",2022-03-24,134.5,133.32,134.63,132.93,0.89
"138",2022-03-23,133.31,133.26,133.91,132.32,0.08
"139",2022-03-22,133.2,131.64,133.35,131.58,1.23
"140",2022-03-21,131.58,131.77,131.99,131.37,-0.07
"141",2022-03-18,131.67,131.53,131.93,131.17,0.13
"142",2022-03-17,131.5,130.99,131.93,130.71,0.4
"143",2022-03-16,130.97,129.6,131.13,129.53,1.11
"144",2022-03-15,129.53,129.3,130.06,129.24,0.19
"145",2022-03-14,129.28,128.02,129.73,127.99,1.05
"146",2022-03-11,127.94,127.56,129.05,127.53,0.31
"147",2022-03-10,127.55,128.3,128.9,127.4,-0.56
"148",2022-03-09,128.27,126.12,128.49,125.99,1.75
"149",2022-03-08,126.06,125.18,126.75,125.08,0.73
"150",2022-03-07,125.15,125.74,125.96,124.38,-0.21
"151",2022-03-04,125.41,127.79,127.83,125.06,-1.82
"152",2022-03-03,127.74,128.49,128.54,127.57,-0.55
"153",2022-03-02,128.45,127.86,128.82,127.29,0.49
"154",2022-03-01,127.82,129.05,129.26,127.36,-0.92
"155",2022-02-28,129.01,129.2,129.82,128.06,-0.91
"156",2022-02-25,130.2,129.31,130.31,128.71,0.71
"157",2022-02-24,129.28,130.06,130.11,127.9,-0.57
"158",2022-02-23,130.02,130.35,130.74,129.93,-0.24
"159",2022-02-22,130.33,129.8,130.79,129.35,0.43
"160",2022-02-21,129.77,130.13,130.91,129.73,-0.32
"161",2022-02-18,130.19,130.59,131.15,130.18,-0.28
"162",2022-02-17,130.56,131.34,131.52,130.38,-0.57
"163",2022-02-16,131.31,131.36,131.93,131.1,0.01
"164",2022-02-15,131.3,130.65,131.57,130.42,0.53
"165",2022-02-14,130.61,130.94,131.41,130.04,-0.28
"166",2022-02-11,130.98,132.57,132.65,130.37,-1.18
"167",2022-02-10,132.55,131.95,133.18,131.85,0.49
"168",2022-02-09,131.91,131.9,132.16,131.6,0.02
"169",2022-02-08,131.88,131.7,132.05,131.46,0.12
"170",2022-02-07,131.72,131.92,132.21,131.24,-0.14
"171",2022-02-04,131.9,131.52,132.11,131.43,0.3
"172",2022-02-03,131.5,129.38,131.57,129.18,1.67
"173",2022-02-02,129.34,129.29,129.49,129.04,0.05
"174",2022-02-01,129.27,129.32,129.56,128.86,-0.02
"175",2022-01-31,129.29,128.46,129.4,128.38,0.69
"176",2022-01-28,128.41,128.59,128.87,128.34,-0.09
"177",2022-01-27,128.52,128.86,129.04,128.32,-0.23
"178",2022-01-26,128.81,128.69,129.27,128.58,0.12
"179",2022-01-25,128.65,129.02,129.23,128.24,-0.26
"180",2022-01-24,128.99,128.91,129.18,128.38,0.06
"181",2022-01-21,128.91,129.07,129.34,128.54,-0.1
"182",2022-01-20,129.04,129.68,130.11,129.03,-0.47
"183",2022-01-19,129.65,129.82,130.01,129.38,-0.12
"184",2022-01-18,129.8,130.79,131.2,129.69,-0.7
"185",2022-01-17,130.72,130.38,130.85,130.27,0.28
"186",2022-01-14,130.35,130.8,130.88,129.77,-0.32
"187",2022-01-13,130.77,131.18,131.46,130.6,-0.3
"188",2022-01-12,131.16,131.04,131.49,130.95,0.1
"189",2022-01-11,131.03,130.49,131.23,130.43,0.44
"190",2022-01-10,130.45,131.2,131.39,130.15,-0.61
"191",2022-01-07,131.25,130.81,131.38,130.79,0.37
"192",2022-01-06,130.77,131.4,131.45,130.62,-0.43
"193",2022-01-05,131.34,131.1,131.63,130.82,0.22
"194",2022-01-04,131.05,130.28,131.49,130.22,0.62
"195",2022-01-03,130.24,130.86,131.06,130.02,-0.44
"196",2021-12-31,130.82,130.33,131.06,130.15,0.42
"197",2021-12-30,130.27,130.49,130.6,130.1,-0.12
"198",2021-12-29,130.43,129.88,130.55,129.61,0.45
"199",2021-12-28,129.84,130.1,130.24,129.6,-0.18
"200",2021-12-27,130.07,129.47,130.18,129.35,0.46
"201",2021-12-24,129.48,129.6,129.79,129.25,-0.07
"202",2021-12-23,129.57,129.24,129.76,129.04,0.27
"203",2021-12-22,129.22,128.69,129.52,128.54,0.39
"204",2021-12-21,128.72,128.1,128.79,128.03,0.52
"205",2021-12-20,128.06,127.72,128.34,127.5,0.25
"206",2021-12-17,127.74,128.84,129,127.75,-0.82
"207",2021-12-16,128.8,128.7,129.66,128.44,0.1
"208",2021-12-15,128.67,128.04,128.84,127.97,0.52
"209",2021-12-14,128,128.16,128.61,127.98,-0.1
"210",2021-12-13,128.13,128.31,128.49,128,-0.09
"211",2021-12-10,128.24,128.13,128.43,127.81,0.11
"212",2021-12-09,128.1,128.93,129.09,127.92,-0.63
"213",2021-12-08,128.91,127.98,129.19,127.81,0.75
"214",2021-12-07,127.95,128.07,128.5,127.58,-0.07
"215",2021-12-06,128.04,127.61,128.12,127.5,0.34
"216",2021-12-03,127.61,127.89,128.37,127.37,-0.19
"217",2021-12-02,127.85,127.66,128.26,127.54,0.18
"218",2021-12-01,127.62,128.31,128.82,127.56,-0.48
"219",2021-11-30,128.24,128.18,128.62,127.6,0.09
"220",2021-11-29,128.13,128.3,128.77,127.48,-0.07
"221",2021-11-26,128.22,129.29,129.37,127.79,-0.8
"222",2021-11-25,129.26,129.27,129.55,129.23,0.03
"223",2021-11-24,129.22,129.51,129.59,128.68,-0.19
"224",2021-11-23,129.46,129.09,129.63,128.89,0.33
"225",2021-11-22,129.03,128.65,129.35,128.54,0.29
"226",2021-11-19,128.66,129.92,130,127.96,-0.95
"227",2021-11-18,129.89,129.12,129.97,129.07,0.6
"228",2021-11-17,129.12,129.99,130.1,129.02,-0.65
"229",2021-11-16,129.96,129.75,130.14,129.65,0.19
"230",2021-11-15,129.71,130.45,130.63,129.67,-0.5
"231",2021-11-12,130.36,130.62,130.79,130.24,-0.18
"232",2021-11-11,130.59,130.79,131.01,130.43,-0.11
"233",2021-11-10,130.73,130.85,131.45,130.63,-0.05
"234",2021-11-09,130.8,131.23,131.29,130.66,-0.3
"235",2021-11-08,131.19,131.21,131.45,130.88,0.02
"236",2021-11-05,131.16,131.45,131.63,130.82,-0.2
"237",2021-11-04,131.42,132.37,132.6,131.01,-0.69
"238",2021-11-03,132.33,131.95,132.43,131.72,0.31
"239",2021-11-02,131.92,132.3,132.41,131.46,-0.26
"240",2021-11-01,132.26,131.79,132.47,131.78,0.35
"241",2021-10-29,131.8,132.66,132.94,131.59,-0.63
"242",2021-10-28,132.63,132.1,132.73,131.55,0.42
"243",2021-10-27,132.07,132.38,132.54,131.57,-0.19
"244",2021-10-26,132.32,131.99,132.69,131.95,0.27
"245",2021-10-25,131.96,132.33,132.63,131.85,-0.14
"246",2021-10-22,132.15,132.49,132.82,131.9,-0.22
"247",2021-10-21,132.44,133.13,133.39,132.25,-0.5
"248",2021-10-20,133.1,133.06,133.5,132.73,0.06
"249",2021-10-19,133.02,132.74,133.21,132.6,0.24
"250",2021-10-18,132.7,132.51,132.82,132.13,0.17
"251",2021-10-15,132.47,131.82,132.81,131.79,0.52
"252",2021-10-14,131.78,131.32,131.88,131.26,0.4
"253",2021-10-13,131.26,130.99,131.49,130.87,0.24
"254",2021-10-12,130.95,130.94,131.29,130.74,0.06
"255",2021-10-11,130.87,129.95,131.25,129.76,0.82
"256",2021-10-08,129.8,128.95,129.93,128.91,0.71
"257",2021-10-07,128.89,128.77,129.05,128.62,0.11
"258",2021-10-06,128.75,129.29,129.52,128.32,-0.38
"259",2021-10-05,129.24,128.93,129.4,128.74,0.28
"260",2021-10-04,128.88,128.76,129.4,128.51,0.1
"261",2021-10-01,128.75,128.89,129.07,128.54,-0.09
"262",2021-09-30,128.86,129.84,129.98,128.78,-0.74
"263",2021-09-29,129.82,130.26,130.49,129.67,-0.32
"264",2021-09-28,130.24,129.83,130.4,129.66,0.35
"265",2021-09-27,129.78,129.82,129.96,129.47,0.07
"266",2021-09-24,129.69,129.5,129.87,129.37,0.19
"267",2021-09-23,129.45,128.31,129.57,128.26,0.9
"268",2021-09-22,128.29,128.08,128.82,127.92,0.2
"269",2021-09-21,128.03,128.27,128.72,127.98,-0.18
"270",2021-09-20,128.26,128.97,129.04,128.13,-0.52
"271",2021-09-17,128.93,129.05,129.69,128.89,-0.09
"272",2021-09-16,129.05,129.25,129.4,128.6,-0.12
"273",2021-09-15,129.21,129.49,129.57,129.04,-0.17
"274",2021-09-14,129.43,129.93,130.21,129.36,-0.33
"275",2021-09-13,129.86,129.87,129.96,129.58,-0.01
"276",2021-09-10,129.87,129.75,130.3,129.68,0.12
"277",2021-09-09,129.72,130.28,130.36,129.65,-0.38
"278",2021-09-08,130.21,130.59,130.72,130.17,-0.25
"279",2021-09-07,130.54,130.39,130.68,130.29,0.15
"280",2021-09-06,130.35,130.41,130.52,130.24,-0.02
"281",2021-09-03,130.38,130.57,130.77,130.18,-0.1
"282",2021-09-02,130.51,130.26,130.62,130.15,0.23
"283",2021-09-01,130.21,129.93,130.47,129.87,0.24
"284",2021-08-31,129.9,129.69,130.21,129.58,0.19
"285",2021-08-30,129.65,129.56,129.73,129.47,0.11
"286",2021-08-27,129.51,129.37,129.77,129.15,0.14
"287",2021-08-26,129.33,129.52,129.79,129.22,-0.09
"288",2021-08-25,129.45,128.87,129.55,128.75,0.47
"289",2021-08-24,128.84,128.85,129.06,128.58,0.03
"290",2021-08-23,128.8,128.4,129.16,128.31,0.3
"291",2021-08-20,128.42,128.14,128.54,127.93,0.26
"292",2021-08-19,128.09,128.54,128.73,127.92,-0.33
"293",2021-08-18,128.51,128.32,128.99,128.21,0.16
"294",2021-08-17,128.3,128.65,128.89,128.25,-0.26
"295",2021-08-16,128.64,129.24,129.44,128.49,-0.43
"296",2021-08-13,129.19,129.48,129.71,129.21,-0.22
"297",2021-08-12,129.48,129.6,129.72,129.38,-0.08
"298",2021-08-11,129.58,129.59,129.87,129.51,0.02
"299",2021-08-10,129.55,129.46,129.7,129.4,0.08
"300",2021-08-09,129.44,129.69,129.81,129.38,-0.16
"301",2021-08-06,129.65,129.88,129.98,129.43,-0.15
"302",2021-08-05,129.84,129.6,130.04,129.55,0.22
"303",2021-08-04,129.56,129.38,129.86,129.13,0.19
"304",2021-08-03,129.32,129.72,129.9,129.16,-0.28
"305",2021-08-02,129.68,130.17,130.45,129.59,-0.41
"306",2021-07-30,130.21,130.14,130.51,130.01,0.07
"307",2021-07-29,130.12,130.19,130.57,129.89,-0.02
"308",2021-07-28,130.14,129.72,130.26,129.61,0.36
"309",2021-07-27,129.67,130.23,130.38,129.53,-0.4
"310",2021-07-26,130.19,130.17,130.36,129.66,0.06
"311",2021-07-23,130.11,129.66,130.2,129.56,0.37
"312",2021-07-22,129.63,130.12,130.32,129.47,-0.31
"313",2021-07-21,130.03,129.43,130.2,129.13,0.5
"314",2021-07-20,129.38,129.17,129.49,128.58,0.2
"315",2021-07-19,129.12,130,130.02,128.88,-0.59
"316",2021-07-16,129.89,129.81,130.3,129.63,0.09
"317",2021-07-15,129.77,130.21,130.26,129.6,-0.28
"318",2021-07-14,130.13,130.27,130.45,130.01,-0.08
"319",2021-07-13,130.24,130.93,131.12,130.2,-0.47
"320",2021-07-12,130.86,130.76,131.01,130.45,0.07
"321",2021-07-09,130.77,130.05,130.89,129.93,0.58
"322",2021-07-08,130.01,130.49,130.57,129.62,-0.32
"323",2021-07-07,130.43,130.82,131.05,130.4,-0.26
"324",2021-07-06,130.77,131.65,131.88,130.6,-0.64
"325",2021-07-05,131.61,131.72,131.88,131.53,-0.06
"326",2021-07-02,131.69,132.16,132.26,131.66,-0.33
"327",2021-07-01,132.12,131.74,132.45,131.54,0.31
"328",2021-06-30,131.71,131.49,131.8,131.26,0.21
"329",2021-06-29,131.44,131.94,132.02,131.25,-0.35
"330",2021-06-28,131.9,132.18,132.37,131.77,-0.21
"331",2021-06-25,132.18,132.29,132.49,132.12,-0.06
"332",2021-06-24,132.26,132.35,132.6,132.1,-0.03
"333",2021-06-23,132.3,132.11,132.71,132.01,0.17
"334",2021-06-22,132.08,131.46,132.21,131.21,0.51
"335",2021-06-21,131.41,130.86,131.51,130.02,0.55
"336",2021-06-18,130.69,131.22,131.45,130.6,-0.38
"337",2021-06-17,131.19,132.78,132.9,131.01,-1.18
"338",2021-06-16,132.76,133.48,133.61,132.67,-0.52
"339",2021-06-15,133.45,133.4,133.71,133.26,0.07
"340",2021-06-14,133.36,132.82,133.46,132.63,0.47
"341",2021-06-11,132.74,133.06,133.46,132.65,-0.21
"342",2021-06-10,133.02,133.52,133.77,133.03,-0.34
"343",2021-06-09,133.48,133.29,133.65,133.19,0.17
"344",2021-06-08,133.26,133.18,133.45,133.12,0.08
"345",2021-06-07,133.15,133.24,133.4,132.88,-0.03
"346",2021-06-04,133.19,133.78,133.84,133.13,-0.38
"347",2021-06-03,133.7,133.77,133.94,133.62,-0.03
"348",2021-06-02,133.74,133.7,134.11,133.63,0.07
"349",2021-06-01,133.65,133.95,134.15,133.68,-0.22
"350",2021-05-31,133.95,133.91,134.04,133.65,0
"351",2021-05-28,133.95,133.9,134.03,133.6,0.06
"352",2021-05-27,133.87,133.07,134.08,132.92,0.62
"353",2021-05-26,133.04,133.26,133.44,132.98,-0.14
"354",2021-05-25,133.23,132.81,133.63,132.8,0.33
"355",2021-05-24,132.79,132.67,133.07,132.5,0.08
"356",2021-05-21,132.68,133.01,133.23,132.51,-0.21
"357",2021-05-20,132.96,132.94,133.12,132.7,0.02
"358",2021-05-19,132.93,133.08,133.46,132.63,-0.09
"359",2021-05-18,133.05,132.72,133.21,132.68,0.28
"360",2021-05-17,132.68,132.71,132.98,132.5,-0.05
"361",2021-05-14,132.74,132.23,132.87,132.17,0.42
"362",2021-05-13,132.19,132.38,132.75,132.01,-0.13
"363",2021-05-12,132.36,131.95,132.46,131.54,0.34
"364",2021-05-11,131.91,131.97,132.49,131.77,-0.02
"365",2021-05-10,131.94,132.04,132.56,131.96,-0.11
"366",2021-05-07,132.09,131.63,132.21,131.46,0.39
"367",2021-05-06,131.58,131.09,131.87,131.03,0.39
"368",2021-05-05,131.07,131.36,131.48,130.98,-0.21
"369",2021-05-04,131.34,131.59,131.67,131.13,-0.15
"370",2021-05-03,131.54,131.34,132.18,131.31,0.17
"371",2021-04-30,131.32,132.01,132.2,131.35,-0.5
"372",2021-04-29,131.98,131.67,132.4,131.58,0.26
"373",2021-04-28,131.64,131.43,131.82,131.34,0.2
"374",2021-04-27,131.38,130.58,131.51,130.56,0.64
"375",2021-04-26,130.55,130.66,130.77,130.2,-0.01
"376",2021-04-23,130.56,129.73,130.59,129.58,0.66
"377",2021-04-22,129.71,130.07,130.49,129.66,-0.26
"378",2021-04-21,130.05,130.11,130.16,129.63,0
"379",2021-04-20,130.05,130.19,131.01,129.98,-0.07
"380",2021-04-19,130.14,130.35,130.37,129.68,-0.15
"381",2021-04-16,130.34,130.17,130.56,129.96,0.18
"382",2021-04-15,130.11,130.49,130.6,130.01,-0.26
"383",2021-04-14,130.45,130.3,130.6,130.03,0.13
"384",2021-04-13,130.28,130.29,130.52,129.77,0.02
"385",2021-04-12,130.25,130.54,130.63,129.87,-0.18
"386",2021-04-09,130.49,130.16,130.57,130.04,0.28
"387",2021-04-08,130.13,130.37,130.49,129.55,-0.19
"388",2021-04-07,130.38,130.33,130.7,130.13,0.05
"389",2021-04-06,130.32,130.16,130.59,129.8,0.15
"390",2021-04-05,130.12,130.21,130.28,129.82,-0.05
"391",2021-04-02,130.18,130.27,130.35,130.02,-0.04
"392",2021-04-01,130.23,129.88,130.29,129.64,0.31
"393",2021-03-31,129.83,129.3,130.07,129.24,0.45
"394",2021-03-30,129.25,129.16,129.57,129.11,0.1
"395",2021-03-29,129.12,129.31,129.45,128.82,-0.13
"396",2021-03-26,129.29,128.44,129.48,128.42,0.67
"397",2021-03-25,128.43,128.45,128.96,128.38,0.01
"398",2021-03-24,128.42,128.7,128.9,128.27,-0.16
"399",2021-03-23,128.63,129.9,129.94,128.59,-0.95
"400",2021-03-22,129.87,129.54,129.96,128.88,0.22
"401",2021-03-19,129.59,129.75,130.01,129.31,-0.11
"402",2021-03-18,129.73,130.38,130.68,129.59,-0.48
"403",2021-03-17,130.36,129.73,130.46,129.68,0.52
"404",2021-03-16,129.69,130.2,130.42,129.48,-0.36
"405",2021-03-15,130.16,130.35,130.51,129.97,-0.09
"406",2021-03-12,130.28,130.02,130.41,129.8,0.21
"407",2021-03-11,130.01,129.28,130.07,129.23,0.61
"408",2021-03-10,129.22,129.09,129.45,129.01,0.13
"409",2021-03-09,129.05,128.99,129.57,128.92,0.1
"410",2021-03-08,128.92,129.15,129.41,128.77,-0.15
"411",2021-03-05,129.11,129.23,129.6,128.85,-0.07
"412",2021-03-04,129.2,129.09,129.66,128.9,0.12
"413",2021-03-03,129.05,128.99,129.48,128.73,0.08
"414",2021-03-02,128.95,128.64,129.1,128.16,0.27
"415",2021-03-01,128.6,128.73,128.96,128.2,-0.06
"416",2021-02-26,128.68,129.35,129.56,128.55,-0.49
"417",2021-02-25,129.32,128.8,129.99,128.75,0.45
"418",2021-02-24,128.74,127.88,128.9,127.75,0.69
"419",2021-02-23,127.86,127.73,128.08,127.64,0.13
"420",2021-02-22,127.69,127.73,128.26,127.46,-0.05
"421",2021-02-19,127.75,127.79,128.21,127.64,0.02
"422",2021-02-18,127.72,127.45,127.83,127.32,0.24
"423",2021-02-17,127.42,128.38,128.47,127.29,-0.73
"424",2021-02-16,128.36,127.81,128.4,127.72,0.45
"425",2021-02-15,127.78,127.25,127.99,127.19,0.5
"426",2021-02-12,127.15,127.05,127.33,126.97,0.1
"427",2021-02-11,127.02,126.75,127.18,126.68,0.25
"428",2021-02-10,126.7,126.76,127.09,126.63,-0.01
"429",2021-02-09,126.71,126.78,126.89,126.42,-0.05
"430",2021-02-08,126.77,126.93,127.15,126.63,-0.08
"431",2021-02-05,126.87,126.24,127.02,126.14,0.49
"432",2021-02-04,126.25,126.39,126.49,126.09,-0.09
"433",2021-02-03,126.36,126.43,126.54,126.12,-0.02
"434",2021-02-02,126.39,126.53,126.85,126.24,-0.09
"435",2021-02-01,126.51,127.07,127.24,126.5,-0.42
"436",2021-01-29,127.04,126.36,127.36,126.29,0.58
"437",2021-01-28,126.31,126.07,126.69,125.96,0.21
"438",2021-01-27,126.05,126,126.23,125.57,0.07
"439",2021-01-26,125.96,125.93,126.18,125.68,0.05
"440",2021-01-25,125.9,126.31,126.4,125.79,-0.29
"441",2021-01-22,126.26,125.9,126.44,125.84,0.32
"442",2021-01-21,125.86,125.35,125.99,125.29,0.45
"443",2021-01-20,125.3,126.01,126.2,125.25,-0.54
"444",2021-01-19,125.98,125.25,126.23,125.18,0.61
"445",2021-01-18,125.22,125.54,125.56,125.07,-0.18
"446",2021-01-15,125.45,126.17,126.23,125.39,-0.57
"447",2021-01-14,126.17,126.31,126.54,125.92,-0.06
"448",2021-01-13,126.25,126.68,126.74,126.19,-0.3
"449",2021-01-12,126.63,126.68,126.89,126.53,-0.02
"450",2021-01-11,126.65,126.99,127.11,126.54,-0.26
"451",2021-01-08,126.98,127.41,127.48,126.8,-0.3
"452",2021-01-07,127.36,127.03,127.51,126.9,0.28
"453",2021-01-06,127,126.3,127.25,126.13,0.57
"454",2021-01-05,126.28,126.32,126.58,126.04,0
"455",2021-01-04,126.28,126.24,126.82,126.09,0.82
"456",2021-01-01,125.25,126.13,126.14,125.28,-0.67
"457",2020-12-31,126.09,126.89,127,126.07,-0.6
"458",2020-12-30,126.85,126.86,127.15,126.45,0.02
"459",2020-12-29,126.83,126.81,127.2,126.64,0.05
